date,t1,c1,p1,sal,sv
20211003T002021.874Z,9.4597,3.39919,97.276,31.2645,1484.911
20211003T002022.714Z,9.4598,3.39918,97.278,31.2642,1484.911
20211003T002023.752Z,9.4597,3.39917,97.276,31.2641,1484.911
20211003T002024.732Z,9.4597,3.39916,97.276,31.2642,1484.911
20211003T002025.737Z,9.4597,3.39914,97.277,31.2639,1484.91
20211003T002026.715Z,9.4598,3.39913,97.276,31.2637,1484.911
20211003T002027.750Z,9.4602,3.39913,97.277,31.2634,1484.911
20211003T002028.717Z,9.4604,3.39912,97.277,31.2631,1484.912
20211003T002029.717Z,9.4608,3.39913,97.277,31.2628,1484.913
20211003T002030.715Z,9.461,3.39912,97.277,31.2626,1484.914
20211003T002031.719Z,9.4611,3.3991,97.276,31.2623,1484.913
20211003T002032.716Z,9.461,3.39909,97.276,31.2622,1484.913
20211003T002033.743Z,9.461,3.39907,97.277,31.262,1484.913
20211003T002034.715Z,9.4611,3.39906,97.276,31.2619,1484.913
20211003T002035.730Z,9.461,3.39906,97.276,31.262,1484.913
20211003T002036.715Z,9.4609,3.39905,97.276,31.2619,1484.912
20211003T002037.719Z,9.4609,3.39904,97.277,31.2618,1484.912
20211003T002038.714Z,9.4608,3.39903,97.276,31.2618,1484.912
20211003T002039.743Z,9.4608,3.39901,97.276,31.2617,1484.912
20211003T002040.716Z,9.4606,3.399,97.276,31.2617,1484.911
20211003T002041.883Z,9.4605,3.39899,97.275,31.2617,1484.911
20211003T002042.714Z,9.4603,3.39899,97.276,31.2619,1484.91
20211003T002043.793Z,9.4601,3.39898,97.275,31.2619,1484.909
20211003T002044.721Z,9.4599,3.39899,97.276,31.2623,1484.909
20211003T002045.778Z,9.4593,3.39901,97.276,31.2629,1484.908
20211003T002046.714Z,9.4588,3.39902,97.277,31.2635,1484.906
20211003T002047.748Z,9.4584,3.39902,97.276,31.2638,1484.905
20211003T002048.728Z,9.4583,3.39902,97.276,31.2639,1484.905
20211003T002049.784Z,9.4583,3.39901,97.275,31.2639,1484.905
20211003T002050.714Z,9.4585,3.399,97.276,31.2636,1484.906
20211003T002051.719Z,9.4585,3.399,97.276,31.2636,1484.906
20211003T002052.733Z,9.4586,3.39901,97.276,31.2636,1484.906
20211003T002053.744Z,9.4587,3.39904,97.276,31.2638,1484.906
20211003T002054.714Z,9.4588,3.39903,97.275,31.2636,1484.907
20211003T002055.744Z,9.459,3.39903,97.275,31.2634,1484.907
20211003T002056.738Z,9.459,3.39903,97.276,31.2634,1484.907
20211003T002057.762Z,9.4592,3.39904,97.276,31.2634,1484.908
20211003T002058.715Z,9.4593,3.39903,97.276,31.2632,1484.908
20211003T002059.720Z,9.4593,3.39904,97.275,31.2633,1484.908
20211003T002100.714Z,9.4593,3.39903,97.276,31.2631,1484.908
20211003T002101.746Z,9.4593,3.39902,97.274,31.263,1484.908
20211003T002102.715Z,9.4592,3.39902,97.276,31.2631,1484.907
20211003T002103.744Z,9.4592,3.399,97.276,31.263,1484.907
20211003T002104.715Z,9.459,3.399,97.275,31.2631,1484.907
20211003T002105.780Z,9.459,3.399,97.274,31.2632,1484.907
20211003T002106.720Z,9.4589,3.399,97.275,31.2632,1484.906
20211003T002107.803Z,9.4589,3.39901,97.274,31.2633,1484.907
20211003T002108.713Z,9.4589,3.39898,97.276,31.263,1484.906
20211003T002109.726Z,9.459,3.39898,97.275,31.2629,1484.906
20211003T002110.714Z,9.459,3.39898,97.275,31.2628,1484.907
20211003T002111.733Z,9.4591,3.39899,97.274,31.2629,1484.907
20211003T002112.715Z,9.4591,3.39898,97.275,31.2629,1484.907
20211003T002113.731Z,9.459,3.39899,97.275,31.2629,1484.907
20211003T002114.716Z,9.4589,3.39899,97.275,31.263,1484.906
20211003T002115.761Z,9.4589,3.39897,97.275,31.2629,1484.906
20211003T002116.714Z,9.4589,3.39899,97.275,31.2631,1484.906
20211003T002117.716Z,9.4589,3.39898,97.275,31.263,1484.906
20211003T002118.715Z,9.459,3.39899,97.274,31.263,1484.907
20211003T002119.721Z,9.459,3.39898,97.274,31.2629,1484.906
20211003T002120.714Z,9.459,3.39899,97.274,31.263,1484.907
20211003T002121.718Z,9.459,3.399,97.275,31.2631,1484.907
20211003T002122.714Z,9.459,3.39901,97.274,31.2632,1484.907
20211003T002123.716Z,9.4591,3.39902,97.274,31.2632,1484.907
20211003T002124.714Z,9.4593,3.39904,97.274,31.2633,1484.908
20211003T002125.808Z,9.4594,3.39904,97.274,31.2632,1484.908
20211003T002126.714Z,9.4595,3.39904,97.274,31.2631,1484.909
20211003T002127.739Z,9.4597,3.39905,97.274,31.263,1484.909
20211003T002128.715Z,9.46,3.39906,97.274,31.2629,1484.91
20211003T002129.735Z,9.4601,3.39907,97.274,31.2629,1484.911
20211003T002130.716Z,9.4601,3.39907,97.274,31.2629,1484.911
20211003T002131.745Z,9.4603,3.39907,97.274,31.2627,1484.911
20211003T002132.714Z,9.4604,3.39908,97.274,31.2627,1484.911
20211003T002133.718Z,9.4605,3.39908,97.274,31.2626,1484.912
20211003T002134.715Z,9.4607,3.39908,97.274,31.2625,1484.912
20211003T002135.721Z,9.4607,3.39907,97.273,31.2623,1484.912
20211003T002136.713Z,9.4608,3.39906,97.273,31.2622,1484.912
20211003T002137.749Z,9.4608,3.39905,97.273,31.2621,1484.912
20211003T002138.714Z,9.4607,3.39904,97.273,31.262,1484.912
20211003T002139.742Z,9.4608,3.39904,97.273,31.2619,1484.912
20211003T002140.714Z,9.4608,3.39903,97.274,31.2618,1484.912
20211003T002141.736Z,9.4608,3.39901,97.274,31.2616,1484.912
20211003T002142.714Z,9.4607,3.399,97.273,31.2616,1484.911
20211003T002143.743Z,9.4606,3.399,97.273,31.2618,1484.911
20211003T002144.714Z,9.4605,3.39902,97.272,31.262,1484.911
20211003T002145.735Z,9.4606,3.39903,97.273,31.262,1484.911
20211003T002146.713Z,9.4606,3.39902,97.273,31.2619,1484.911
20211003T002147.734Z,9.4606,3.39904,97.273,31.2621,1484.911
20211003T002148.715Z,9.4606,3.39903,97.274,31.262,1484.911
20211003T002149.724Z,9.4606,3.39903,97.272,31.262,1484.911
20211003T002150.714Z,9.4607,3.39904,97.273,31.262,1484.912
20211003T002151.726Z,9.4608,3.39905,97.273,31.262,1484.912
20211003T002152.719Z,9.4609,3.39905,97.272,31.262,1484.912
20211003T002153.726Z,9.4609,3.39906,97.273,31.2621,1484.913
20211003T002154.715Z,9.4609,3.39906,97.272,31.262,1484.913
20211003T002155.721Z,9.4609,3.39906,97.272,31.2621,1484.913
20211003T002156.715Z,9.4608,3.39906,97.273,31.2621,1484.912
20211003T002157.964Z,9.4609,3.39906,97.272,31.2621,1484.913
20211003T002158.714Z,9.4609,3.39907,97.273,31.2621,1484.913
20211003T002159.762Z,9.4611,3.39905,97.272,31.2618,1484.913
20211003T002200.717Z,9.4612,3.39904,97.272,31.2616,1484.913
20211003T002201.768Z,9.4611,3.39906,97.272,31.2619,1484.913
20211003T002202.728Z,9.4612,3.3991,97.272,31.2622,1484.914
20211003T002203.739Z,9.4612,3.39914,97.272,31.2626,1484.914
20211003T002204.714Z,9.4613,3.39916,97.272,31.2628,1484.915
20211003T002205.727Z,9.4613,3.39918,97.272,31.2629,1484.915
20211003T002206.713Z,9.4614,3.39919,97.272,31.263,1484.915
20211003T002207.811Z,9.4615,3.3992,97.271,31.263,1484.916
20211003T002208.715Z,9.4616,3.39922,97.271,31.2631,1484.916
20211003T002209.720Z,9.4617,3.39921,97.271,31.2628,1484.916
20211003T002210.714Z,9.4619,3.39923,97.272,31.263,1484.917
20211003T002211.738Z,9.462,3.39924,97.272,31.2629,1484.917
20211003T002212.714Z,9.4621,3.39925,97.27,31.2629,1484.918
20211003T002213.757Z,9.4622,3.39924,97.271,31.2628,1484.918
20211003T002214.713Z,9.4623,3.39923,97.271,31.2626,1484.918
20211003T002215.730Z,9.4623,3.39924,97.271,31.2627,1484.918
20211003T002216.713Z,9.4623,3.39925,97.271,31.2627,1484.918
20211003T002217.751Z,9.4624,3.39925,97.271,31.2627,1484.919
20211003T002218.714Z,9.4625,3.39924,97.271,31.2626,1484.919
20211003T002219.717Z,9.4625,3.39923,97.271,31.2624,1484.919
20211003T002220.714Z,9.4625,3.39921,97.27,31.2622,1484.918
20211003T002221.722Z,9.4626,3.39921,97.271,31.2621,1484.919
20211003T002222.714Z,9.4626,3.39919,97.271,31.2619,1484.918
20211003T002223.746Z,9.4626,3.3992,97.271,31.262,1484.919
20211003T002224.715Z,9.4626,3.39918,97.27,31.2618,1484.918
20211003T002225.817Z,9.4628,3.39919,97.27,31.2618,1484.919
20211003T002226.728Z,9.463,3.39919,97.27,31.2616,1484.919
20211003T002227.727Z,9.4632,3.39918,97.27,31.2613,1484.92
20211003T002228.715Z,9.4632,3.39918,97.271,31.2613,1484.92
20211003T002229.731Z,9.463,3.39919,97.271,31.2615,1484.92
20211003T002230.715Z,9.4626,3.3992,97.27,31.262,1484.919
20211003T002231.766Z,9.4624,3.39923,97.27,31.2625,1484.918
20211003T002232.714Z,9.4624,3.39926,97.271,31.2628,1484.919
20211003T002233.725Z,9.4626,3.39927,97.27,31.2627,1484.919
20211003T002234.715Z,9.4628,3.39929,97.271,31.2627,1484.92
20211003T002235.794Z,9.4628,3.3993,97.27,31.2628,1484.92
20211003T002236.714Z,9.4627,3.3993,97.271,31.263,1484.92
20211003T002237.727Z,9.4627,3.3993,97.27,31.263,1484.92
20211003T002238.719Z,9.4628,3.39931,97.271,31.263,1484.921
20211003T002239.734Z,9.4629,3.3993,97.27,31.2628,1484.921
20211003T002240.714Z,9.463,3.39932,97.27,31.2629,1484.921
20211003T002241.785Z,9.4631,3.39932,97.27,31.2628,1484.921
20211003T002242.715Z,9.4631,3.39933,97.27,31.2629,1484.921
20211003T002243.720Z,9.4631,3.39933,97.27,31.263,1484.921
20211003T002244.714Z,9.4631,3.39932,97.27,31.2628,1484.921
20211003T002245.758Z,9.463,3.39931,97.27,31.2628,1484.921
20211003T002246.716Z,9.4631,3.39931,97.271,31.2627,1484.921
20211003T002247.722Z,9.463,3.3993,97.27,31.2627,1484.921
20211003T002248.714Z,9.463,3.39928,97.271,31.2624,1484.921
20211003T002249.755Z,9.463,3.39926,97.27,31.2623,1484.92
20211003T002250.728Z,9.4628,3.39925,97.27,31.2623,1484.92
20211003T002251.748Z,9.4628,3.39926,97.271,31.2624,1484.92
20211003T002252.714Z,9.4628,3.39927,97.269,31.2626,1484.92
20211003T002253.719Z,9.4628,3.39927,97.268,31.2625,1484.92
20211003T002254.715Z,9.4628,3.39928,97.27,31.2626,1484.92
20211003T002255.763Z,9.4628,3.3993,97.269,31.2629,1484.92
20211003T002256.715Z,9.4628,3.39932,97.269,31.263,1484.921
20211003T002257.729Z,9.463,3.39933,97.269,31.263,1484.921
20211003T002258.713Z,9.463,3.39932,97.269,31.2629,1484.921
20211003T002259.765Z,9.463,3.39933,97.269,31.263,1484.921
20211003T002300.713Z,9.463,3.39932,97.27,31.2628,1484.921
20211003T002301.758Z,9.4631,3.39933,97.269,31.2629,1484.921
20211003T002302.714Z,9.4631,3.39932,97.27,31.2628,1484.921
20211003T002303.732Z,9.4631,3.39932,97.269,31.2628,1484.921
20211003T002304.714Z,9.4632,3.39933,97.27,31.2628,1484.922
20211003T002305.747Z,9.4632,3.39932,97.269,31.2627,1484.921
20211003T002306.715Z,9.4632,3.39934,97.27,31.2629,1484.922
20211003T002307.823Z,9.4632,3.39935,97.269,31.263,1484.922
20211003T002308.714Z,9.4632,3.39934,97.268,31.263,1484.922
20211003T002309.735Z,9.4631,3.39935,97.27,31.263,1484.922
20211003T002310.714Z,9.4631,3.39935,97.27,31.263,1484.922
20211003T002311.766Z,9.4631,3.39935,97.269,31.2631,1484.922
20211003T002312.715Z,9.4631,3.39935,97.269,31.263,1484.922
20211003T002313.722Z,9.4631,3.39934,97.27,31.263,1484.921
20211003T002314.714Z,9.4631,3.39934,97.269,31.263,1484.921
20211003T002315.732Z,9.4631,3.39935,97.269,31.2632,1484.922
20211003T002316.714Z,9.4631,3.39935,97.268,31.2632,1484.922
20211003T002317.795Z,9.4631,3.39936,97.268,31.2632,1484.922
20211003T002318.714Z,9.4632,3.39936,97.269,31.2632,1484.922
20211003T002319.717Z,9.4631,3.39937,97.268,31.2634,1484.922
20211003T002320.720Z,9.4632,3.39937,97.267,31.2633,1484.922
20211003T002321.796Z,9.4631,3.39937,97.268,31.2633,1484.922
20211003T002322.715Z,9.4632,3.39937,97.269,31.2632,1484.922
20211003T002323.736Z,9.4631,3.39936,97.268,31.2631,1484.922
20211003T002324.718Z,9.4631,3.39937,97.269,31.2633,1484.922
20211003T002325.729Z,9.4632,3.39937,97.268,31.2632,1484.922
20211003T002326.713Z,9.4632,3.39938,97.268,31.2634,1484.922
20211003T002327.776Z,9.4633,3.39938,97.269,31.2633,1484.922
20211003T002328.716Z,9.4632,3.39937,97.268,31.2632,1484.922
20211003T002329.719Z,9.4631,3.39935,97.268,31.2631,1484.922
20211003T002330.715Z,9.4632,3.39935,97.268,31.2631,1484.922
20211003T002331.788Z,9.4631,3.39933,97.268,31.2629,1484.921
20211003T002332.716Z,9.463,3.3993,97.266,31.2627,1484.921
20211003T002333.718Z,9.4631,3.39927,97.267,31.2622,1484.921
20211003T002334.714Z,9.463,3.39923,97.267,31.262,1484.92
20211003T002335.775Z,9.4628,3.39918,97.266,31.2616,1484.919
20211003T002336.715Z,9.4627,3.39915,97.268,31.2614,1484.918
20211003T002337.721Z,9.4626,3.39913,97.268,31.2613,1484.918
20211003T002338.714Z,9.4625,3.39913,97.268,31.2613,1484.917
20211003T002339.758Z,9.4624,3.39913,97.268,31.2614,1484.917
20211003T002340.714Z,9.4624,3.39914,97.267,31.2616,1484.917
20211003T002341.765Z,9.4623,3.39916,97.267,31.2619,1484.917
20211003T002342.715Z,9.4622,3.39916,97.267,31.2619,1484.917
20211003T002343.742Z,9.4623,3.39916,97.267,31.2618,1484.917
20211003T002344.714Z,9.4625,3.39916,97.267,31.2618,1484.918
20211003T002345.728Z,9.4626,3.39917,97.266,31.2617,1484.918
20211003T002346.715Z,9.4626,3.39917,97.267,31.2617,1484.918
20211003T002347.782Z,9.4626,3.39917,97.267,31.2617,1484.918
20211003T002348.714Z,9.4628,3.39917,97.266,31.2615,1484.919
20211003T002349.719Z,9.463,3.39916,97.266,31.2613,1484.919
20211003T002350.714Z,9.4633,3.39915,97.267,31.2609,1484.92
20211003T002351.774Z,9.4633,3.39914,97.266,31.2608,1484.92
20211003T002352.714Z,9.4632,3.39913,97.266,31.2608,1484.919
20211003T002353.791Z,9.463,3.39912,97.266,31.2609,1484.919
20211003T002354.714Z,9.4627,3.39913,97.265,31.2611,1484.918
20211003T002355.723Z,9.4625,3.39915,97.266,31.2615,1484.918
20211003T002356.713Z,9.4624,3.39915,97.266,31.2617,1484.917
20211003T002357.780Z,9.4622,3.39915,97.267,31.2618,1484.917
20211003T002358.715Z,9.4623,3.39915,97.267,31.2618,1484.917
20211003T002359.731Z,9.4624,3.39915,97.267,31.2617,1484.917
20211003T002400.713Z,9.4624,3.39914,97.267,31.2616,1484.917
20211003T002401.720Z,9.4626,3.39915,97.266,31.2615,1484.918
20211003T002402.715Z,9.4625,3.39915,97.267,31.2616,1484.918
20211003T002403.726Z,9.4625,3.39919,97.266,31.262,1484.918
20211003T002404.728Z,9.4624,3.39921,97.266,31.2622,1484.918
20211003T002405.823Z,9.4623,3.39921,97.266,31.2623,1484.918
20211003T002406.719Z,9.4624,3.3992,97.266,31.2622,1484.918
20211003T002407.780Z,9.4624,3.3992,97.265,31.2622,1484.918
20211003T002408.715Z,9.4622,3.39921,97.265,31.2625,1484.918
20211003T002409.772Z,9.4621,3.39921,97.265,31.2626,1484.917
20211003T002410.715Z,9.4621,3.39922,97.266,31.2627,1484.918
20211003T002411.742Z,9.4622,3.39922,97.265,31.2626,1484.918
20211003T002412.714Z,9.4621,3.39923,97.266,31.2627,1484.918
20211003T002413.718Z,9.4622,3.39924,97.265,31.2628,1484.918
20211003T002414.717Z,9.4621,3.39923,97.265,31.2628,1484.918
20211003T002415.723Z,9.4622,3.39924,97.265,31.2628,1484.918
20211003T002416.714Z,9.4621,3.39925,97.264,31.2629,1484.918
20211003T002417.778Z,9.4621,3.39925,97.266,31.2629,1484.918
20211003T002418.714Z,9.4621,3.39925,97.265,31.263,1484.918
20211003T002419.736Z,9.4621,3.39926,97.265,31.2631,1484.918
20211003T002420.714Z,9.4621,3.39926,97.265,31.263,1484.918
20211003T002421.718Z,9.4621,3.39924,97.265,31.2629,1484.918
20211003T002422.714Z,9.4621,3.39923,97.266,31.2627,1484.918
20211003T002423.740Z,9.4622,3.39921,97.265,31.2625,1484.918
20211003T002424.714Z,9.4622,3.39921,97.266,31.2624,1484.918
20211003T002425.717Z,9.4624,3.39922,97.266,31.2624,1484.918
20211003T002426.713Z,9.4625,3.39921,97.266,31.2622,1484.918
20211003T002427.730Z,9.4623,3.39922,97.265,31.2624,1484.918
20211003T002428.728Z,9.4624,3.39921,97.265,31.2623,1484.918
20211003T002429.723Z,9.4623,3.39921,97.266,31.2624,1484.918
20211003T002430.714Z,9.4621,3.3992,97.265,31.2625,1484.917
20211003T002431.733Z,9.4618,3.39919,97.265,31.2626,1484.916
20211003T002432.715Z,9.4616,3.39918,97.265,31.2627,1484.916
20211003T002433.816Z,9.4614,3.39918,97.265,31.2629,1484.915
20211003T002434.715Z,9.4612,3.39918,97.265,31.2631,1484.915
20211003T002435.768Z,9.4612,3.39918,97.265,31.2631,1484.915
20211003T002436.715Z,9.4611,3.39919,97.265,31.2632,1484.914
20211003T002437.719Z,9.4611,3.39918,97.265,31.2631,1484.914
20211003T002438.715Z,9.4611,3.39918,97.265,31.2631,1484.914
20211003T002439.717Z,9.4612,3.39917,97.265,31.263,1484.915
20211003T002440.714Z,9.4613,3.39917,97.265,31.2628,1484.915
20211003T002441.743Z,9.4613,3.39918,97.265,31.2629,1484.915
20211003T002442.714Z,9.4614,3.39917,97.266,31.2627,1484.915
20211003T002443.758Z,9.4613,3.39919,97.265,31.2631,1484.915
20211003T002444.715Z,9.4613,3.39919,97.265,31.2631,1484.915
20211003T002445.812Z,9.4612,3.39919,97.265,31.2632,1484.915
20211003T002446.715Z,9.4613,3.39919,97.265,31.2631,1484.915
20211003T002447.745Z,9.4613,3.39919,97.264,31.2631,1484.915
20211003T002448.713Z,9.4612,3.3992,97.264,31.2632,1484.915
20211003T002449.825Z,9.4611,3.3992,97.265,31.2633,1484.915
20211003T002450.714Z,9.4611,3.3992,97.265,31.2633,1484.915
20211003T002451.729Z,9.461,3.3992,97.265,31.2634,1484.915
20211003T002452.732Z,9.4609,3.3992,97.264,31.2634,1484.914
20211003T002453.812Z,9.4609,3.3992,97.264,31.2634,1484.914
20211003T002454.714Z,9.461,3.3992,97.264,31.2633,1484.914
20211003T002455.768Z,9.4611,3.39919,97.264,31.2632,1484.915
20211003T002456.716Z,9.4612,3.39918,97.264,31.2631,1484.915
20211003T002457.754Z,9.4612,3.39918,97.264,31.263,1484.915
20211003T002458.714Z,9.4613,3.39918,97.264,31.263,1484.915
20211003T002459.740Z,9.4613,3.39919,97.264,31.263,1484.915
20211003T002500.716Z,9.4614,3.3992,97.265,31.2631,1484.915
20211003T002501.738Z,9.4614,3.39922,97.264,31.2632,1484.916
20211003T002502.715Z,9.4615,3.39924,97.263,31.2634,1484.916
20211003T002503.748Z,9.4616,3.39925,97.264,31.2634,1484.916
20211003T002504.714Z,9.4616,3.39926,97.263,31.2635,1484.917
20211003T002505.728Z,9.4618,3.39928,97.263,31.2635,1484.917
20211003T002506.714Z,9.4619,3.39928,97.263,31.2634,1484.918
20211003T002507.815Z,9.462,3.39929,97.263,31.2635,1484.918
20211003T002508.714Z,9.4621,3.39929,97.263,31.2634,1484.918
20211003T002509.756Z,9.4622,3.39929,97.263,31.2633,1484.919
20211003T002510.715Z,9.4624,3.3993,97.263,31.2632,1484.919
20211003T002511.725Z,9.4622,3.39929,97.263,31.2633,1484.919
20211003T002512.715Z,9.4623,3.3993,97.262,31.2632,1484.919
20211003T002513.737Z,9.4624,3.3993,97.264,31.2632,1484.919
20211003T002514.714Z,9.4625,3.39929,97.263,31.2631,1484.919
20211003T002515.718Z,9.4625,3.39931,97.263,31.2633,1484.919
20211003T002516.713Z,9.4625,3.39931,97.263,31.2632,1484.92
20211003T002517.815Z,9.4625,3.39932,97.263,31.2633,1484.92
20211003T002518.714Z,9.4624,3.39932,97.262,31.2633,1484.919
20211003T002519.718Z,9.4624,3.39931,97.263,31.2633,1484.919
20211003T002520.714Z,9.4624,3.39931,97.263,31.2633,1484.919
20211003T002521.754Z,9.4625,3.39929,97.262,31.2631,1484.919
20211003T002522.714Z,9.4624,3.3993,97.262,31.2632,1484.919
20211003T002523.745Z,9.4625,3.39929,97.263,31.263,1484.919
20211003T002524.714Z,9.4625,3.39928,97.263,31.263,1484.919
20211003T002525.726Z,9.4626,3.39929,97.262,31.263,1484.919
20211003T002526.714Z,9.4626,3.39928,97.262,31.2629,1484.919
20211003T002527.732Z,9.4626,3.39927,97.262,31.2628,1484.919
20211003T002528.714Z,9.4625,3.39927,97.262,31.2628,1484.919
20211003T002529.799Z,9.4626,3.39926,97.262,31.2627,1484.919
20211003T002530.714Z,9.4625,3.39925,97.262,31.2626,1484.919
20211003T002531.720Z,9.4624,3.39924,97.262,31.2626,1484.918
20211003T002532.714Z,9.4624,3.39924,97.261,31.2626,1484.918
20211003T002533.804Z,9.4623,3.39924,97.262,31.2626,1484.918
20211003T002534.719Z,9.4622,3.39923,97.261,31.2627,1484.918
20211003T002535.736Z,9.4621,3.39924,97.263,31.2629,1484.918
20211003T002536.716Z,9.462,3.39926,97.262,31.2631,1484.918
20211003T002537.741Z,9.4619,3.39926,97.263,31.2632,1484.917
20211003T002538.718Z,9.4618,3.39927,97.263,31.2634,1484.917
20211003T002539.757Z,9.4617,3.39929,97.262,31.2638,1484.917
20211003T002540.715Z,9.4616,3.3993,97.263,31.2639,1484.917
20211003T002541.731Z,9.4614,3.39931,97.262,31.2642,1484.917
20211003T002542.715Z,9.4613,3.39932,97.262,31.2644,1484.917
20211003T002543.768Z,9.4613,3.39932,97.263,31.2644,1484.917
20211003T002544.715Z,9.4613,3.39933,97.262,31.2645,1484.917
20211003T002545.720Z,9.4614,3.39933,97.261,31.2644,1484.917
20211003T002546.715Z,9.4613,3.39933,97.262,31.2645,1484.917
20211003T002547.741Z,9.4615,3.39932,97.263,31.2642,1484.917
20211003T002548.713Z,9.4616,3.39933,97.261,31.2642,1484.917
20211003T002549.727Z,9.4614,3.39933,97.262,31.2644,1484.917
20211003T002550.715Z,9.4613,3.39934,97.262,31.2646,1484.917
20211003T002551.718Z,9.4613,3.39933,97.262,31.2645,1484.917
20211003T002552.713Z,9.4613,3.39933,97.261,31.2645,1484.917
20211003T002553.719Z,9.4613,3.39932,97.262,31.2644,1484.916
20211003T002554.715Z,9.4612,3.39932,97.261,31.2644,1484.916
20211003T002555.728Z,9.4613,3.39932,97.262,31.2644,1484.917
20211003T002556.715Z,9.4615,3.39932,97.261,31.2642,1484.917
20211003T002557.774Z,9.4615,3.39931,97.262,31.2641,1484.917
20211003T002558.715Z,9.4616,3.3993,97.262,31.2639,1484.917
20211003T002559.829Z,9.4615,3.39929,97.261,31.2639,1484.917
20211003T002600.714Z,9.4616,3.39929,97.262,31.2638,1484.917
20211003T002601.739Z,9.4616,3.39927,97.262,31.2636,1484.917
20211003T002602.715Z,9.4615,3.39926,97.262,31.2636,1484.916
20211003T002603.721Z,9.4616,3.39926,97.261,31.2634,1484.916
20211003T002604.715Z,9.4616,3.39925,97.261,31.2634,1484.916
20211003T002605.769Z,9.4616,3.39927,97.262,31.2635,1484.917
20211003T002606.715Z,9.4618,3.39927,97.261,31.2634,1484.917
20211003T002607.745Z,9.4618,3.39927,97.262,31.2634,1484.917
20211003T002608.713Z,9.4618,3.39925,97.261,31.2632,1484.917
20211003T002609.719Z,9.462,3.39925,97.261,31.263,1484.917
20211003T002610.713Z,9.4621,3.39925,97.261,31.2629,1484.918
20211003T002611.806Z,9.4622,3.39923,97.261,31.2627,1484.918
20211003T002612.714Z,9.4623,3.39922,97.261,31.2625,1484.918
20211003T002613.717Z,9.4624,3.39923,97.261,31.2625,1484.918
20211003T002614.713Z,9.4624,3.39923,97.26,31.2625,1484.918
20211003T002615.745Z,9.4623,3.39925,97.261,31.2627,1484.918
